#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_3055	0	2	0	5	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3056	11	12	8	12	25	25	6	5	2	2	0	3	5	0	2	0	1	0	2	1	5	2	0	1	7	1	11	14	2	6	5	87	0	2	0	2	0	4	0	0	0	1	1	0	0	4	1	0	0	1	0	0	0	14	0	1	0	4	0	0	1	0	0	20	0	0	0	0	0	0	1	1	0	4	2	0	1	4	4	5	0	0	0	5	2	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	2	8	2	0	11	8	1	3	0	4	4	6	2	3	11	0	57	43	6	8	1	0	1	16	4	15	5	3	7	3	2	3	0	6	4	1	0	1	11	3	7	15	18	1	0	1	2	0	1	18	2	0	0	0	1	10	0	0	1	0	1	2	1	6	0	5	14	2	0	0	4	0	7	3	4	4	1	1	0	4	1	0	0	2
OTU_3057	1	11	1	4	2	1	5	1	0	1	4	2	1	1	1	4	0	0	2	0	2	1	1	3	4	0	2	8	3	0	1	2	0	4	0	0	3	1	0	0	3	0	0	2	2	3	0	1	1	2	2	0	1	2	0	0	0	0	2	0	2	0	2	4	1	6	1	7	3	5	1	0	0	4	1	1	0	0	4	1	0	2	1	2	1	2	0	0	0	0	2	1	1	1	3	5	1	0	0	0	0	1	0	0	1	1	0	2	2	0	0	1	3	1	1	2	3	2	2	0	14	6	9	4	2	1	24	23	17	21	6	10	7	12	3	0	1	5	14	0	0	4	4	1	5	3	13	22	48	0	52	83	0	21	9	1	22	1	88	4	1	104	32	24	49	34	12	4	20	12	25	15	10	74	35	1	12	9	3	1	48	2	0	1	0	4	1	0
OTU_3058	62	52	31	3	14	32	23	32	8	28	3	30	8	0	20	5	11	11	4	16	59	4	6	0	51	11	56	105	12	26	43	13	13	4	7	7	14	35	7	7	3	1	2	11	5	11	3	2	3	1	2	0	4	16	0	10	1	37	24	5	3	2	8	13	11	10	3	3	3	10	12	8	6	43	5	2	0	20	64	66	7	9	0	14	14	33	13	1	0	1	3	15	2	19	5	3	2	5	2	5	0	2	0	3	5	39	17	9	9	23	7	28	17	21	6	76	65	14	60	0	252	31	49	30	8	9	24	18	55	69	56	18	15	26	45	16	25	30	55	14	8	72	70	63	39	37	48	22	41	2	14	12	5	22	29	6	15	13	11	29	28	17	16	14	10	14	14	8	14	19	76	25	8	13	26	8	38	16	13	23	43	0	7	21	18	6	3	11
OTU_3059	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	2	0	3	4	10	2	2	0	1	0	0	4	0	1	4	0	0	0	3	9	3	0	0	0	1	0	0	0	5	2	0	17	0	0	1	0	0	0	0	0	0	19	0	0	0	1	0	0	0	5	1	1	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	0
OTU_3060	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	3	1	1	0	1	4	0	1	0	1	0	0	0	0	2	2	0
OTU_3061	2	3	5	0	1	1	0	0	1	2	0	1	0	0	0	0	0	5	2	2	3	0	2	0	7	2	18	23	2	4	10	1	0	0	1	0	0	4	0	0	1	0	1	1	2	1	1	3	0	1	0	0	0	1	0	1	1	7	1	2	2	0	0	3	1	4	0	0	0	0	0	3	0	3	1	0	0	8	7	10	1	0	0	1	6	2	4	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	1	1	0	3	9	0	0	2	1	8	0	6	0	8	2	5	6	0	5	90	157	1	4	11	2	34	7	3	107	2	2	6	7	4	1	2	4	3	109	0	14	2	24	404	303	9	6	1	8	22	1	37	43	0	11	823	2	8	0	10	6	13	8	1	5	2	62	2	54	5	2	7	7	4	2	0	30	5	9	12	0	12	1	1	0	3
OTU_3062	0	0	0	1	0	0	0	3	0	0	1	4	0	1	3	0	4	1	0	0	3	0	0	0	3	0	3	1	3	0	0	0	0	0	0	1	2	64	0	0	0	0	0	1	2	1	0	4	0	1	1	0	0	0	0	3	1	0	0	1	0	1	0	2	3	2	2	1	1	3	0	6	0	0	2	2	1	5	39	63	0	0	0	0	0	4	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0
OTU_3063	2	0	0	0	2	0	2	1	0	0	0	1	0	0	3	116	75	30	83	0	0	0	0	0	24	0	0	0	2	0	0	1	0	0	13	5	91	0	1	53	1	142	0	64	10	344	0	1	0	3	0	0	10	0	1	0	0	0	0	0	1	0	0	0	29	54	0	0	1	0	46	0	20	1	25	0	0	0	0	0	0	0	53	0	1	0	0	0	2	0	0	0	1	0	161	9	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	4	2	0	1	0	0	0	1	1	0	0	0	0	0	1	3	0	0	0	1	0	2	1	0	0	0	0	0	2	0	21
OTU_3064	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	3	0	1	1	3	1	1	0	1	0	0	3	1	0	4	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	3	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	3	0	1	1	0	0	0	0	0	2	1	0	1	1	3	4	2	0	0	0	0	0	0	0	1	0	4	0	1	0	0	1	0	0	0	0	1	2	2	0
OTU_3065	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3066	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	4	0	0	0	0	11	0	2	0	3	0	1	0	0	0	7	0	0	0	1	0	9	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0	2	1	0	0	1	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
OTU_3067	0	0	0	0	0	3	1	21	1	0	22	1	63	8	1	1	0	0	0	51	4	99	4	45	0	0	0	0	0	0	0	0	0	32	0	1	1	0	30	1	38	0	0	0	4	1	244	0	43	2	66	0	1	0	0	0	0	0	0	0	2	0	50	2	1	1	0	0	52	0	0	0	0	2	1	0	0	0	2	1	0	1	1	1	0	1	1	18	0	0	0	0	0	4	0	0	2	0	2	2	0	1	0	0	1	0	2	1	0	1	16	0	1	0	1	1	3	46	14	0	1	0	1	0	2	4	57	23	288	0	0	2	1	1	1	0	1	0	0	29	276	1	0	2	0	0	0	79	1	0	0	0	1	0	0	2	0	1	1	0	1	1	24	44	2	0	1	0	49	0	0	1	1	1	93	34	1	0	0	0	0	0	0	0	0	0	246	0
OTU_3068	25	28	19	112	53	5	81	71	145	58	0	9	2	0	2	4	2	4	1	2	40	1	0	0	6	0	16	12	1	6	15	110	0	0	1	3	2	11	2	2	2	1	2	1	1	4	1	0	1	1	0	0	1	12	0	0	0	3	0	2	0	0	1	44	4	0	1	0	0	0	2	2	1	32	0	0	1	6	20	10	1	0	1	91	0	3	1	0	0	0	0	1	0	27	0	1	0	1	0	2	0	0	0	3	27	7	0	2	159	21	55	4	0	9	12	11	20	48	48	0	20	22	22	4	12	10	8	76	25	9	3	4	1	4	5	2	0	4	14	171	27	3	12	1	8	1	2	24	38	0	303	257	329	55	36	161	82	134	29	7	0	22	14	8	49	18	196	14	32	11	53	81	147	138	17	50	8	1	53	117	74	23	0	6	0	0	2	4
OTU_3069	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	1	3	3	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	3	0	0	1	0	4	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	5	0	0	13	0	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3070	2	0	1	1	3	0	1	1	2	1	0	56	3	0	17	12	18	40	29	0	1	1	1	1	50	3	0	3	29	0	0	1	3	1	22	21	71	29	0	151	0	51	0	118	38	275	1	57	1	51	1	0	8	1	3	29	0	1	0	43	69	16	0	2	58	85	18	4	1	22	12	21	229	1	3	9	2	0	3	5	0	1	195	0	15	14	59	0	1	1	37	9	19	1	175	7	20	6	0	0	0	0	2	0	2	0	0	0	2	1	3	0	3	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	3	1	2	3	0	1	0	0	1	1	0	0	1	1	0	0	1	1	2	2	1	0	3	0	1	1	1	4	0	1	1	0	1	4	0	1	0	1	0	0	1	0	0	0	0	0	1	45	3	261
OTU_3071	1	0	0	0	1	0	0	0	0	0	0	1	1	0	3	2	0	0	1	105	0	0	0	0	2	0	1	0	11	0	0	0	0	1	0	0	0	3	0	2	215	2	0	2	2	1	0	2	1	21	0	0	2	0	0	3	0	0	0	2	0	1	2	0	1	3	0	8	0	2	2	1	1	1	1	1	0	1	4	1	0	0	1	1	0	1	0	35	0	0	1	1	0	0	2	0	1	0	4	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	6	0	0	1	0	0	0	0	0	1	7	0	1	0	0	4	3	2	0	0	0	0	2	1	0	1	1	64	0	1	1	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
OTU_3072	1	4	1	0	0	7	8	6	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	4	1	0	1	0	2	0	0	2	0	0	11	0	0	0	3	2	8	3	15	8	0	10	5	0	0	0	0	6	2	18	7	0	0	7	2	0	1	13	1	0	0	0	3	1	0	1	3	0	3	0	0	1	3	8	2	6	0	0	13	2	0	5	0	3	7	6	2	0	0	0	3	0	0	0	0	0	0	0
OTU_3073	0	4	4	0	1	0	0	1	0	0	0	11	1	0	1	0	0	3	0	1	12	0	0	0	13	5	9	25	0	6	6	0	1	0	1	0	0	3	0	1	1	0	2	0	1	1	0	0	0	0	1	0	0	1	0	0	0	7	0	2	0	0	0	0	3	0	0	0	1	1	0	1	0	4	1	0	0	14	18	12	3	0	0	2	2	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	3	4	0	0	0	0	6	0	7	0	13	3	0	4	0	4	2	6	0	0	0	0	0	3	0	8	0	0	2	5	6	1	8	2	0	2	1	4	0	5	0	1	0	0	2	0	1	1	2	5	2	0	0	0	12	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	1	2	0	0	0	0	0	1	5	0	1	1	0
OTU_3074	0	0	0	0	0	0	0	0	1	0	3	0	3	2	0	2	2	0	0	5	0	4	0	7	0	0	0	0	1	0	0	0	0	10	0	0	0	0	5	1	6	1	0	3	2	0	9	2	2	6	4	0	9	0	1	0	6	0	1	1	4	1	6	0	0	0	3	1	13	3	3	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0	0	3	2	0	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	8	4	0
OTU_3075	0	5	0	0	0	19	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3076	0	0	0	0	0	0	0	0	0	0	2	13	1	0	7	1	1	6	1	0	0	2	2	1	0	0	0	1	6	0	0	0	0	3	0	2	1	4	0	2	0	0	0	4	5	0	6	4	6	4	4	1	0	0	0	3	3	0	0	2	2	1	3	0	1	3	6	1	2	7	1	11	0	0	0	2	1	0	3	0	0	0	2	0	0	4	3	1	0	1	6	2	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1
OTU_3077	0	0	0	0	0	0	0	0	0	0	28	0	10	7	6	2	0	0	0	35	0	84	4	79	0	0	0	0	0	0	0	1	4	58	1	0	0	0	59	22	74	30	0	6	13	15	107	3	39	11	20	2	139	1	3	1	41	0	0	0	30	3	49	0	1	10	4	1	27	7	35	0	7	0	1	0	18	0	0	1	0	0	17	0	0	0	1	11	1	3	2	0	0	0	13	12	0	3	15	16	26	21	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	10	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	8	36	0
OTU_3078	1	0	2	0	1	0	0	2	0	1	0	3	0	0	2	0	0	0	1	0	3	0	0	0	2	2	4	3	1	3	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	2	8	6	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	5	0	0	0	0	6	0	3	0	8	4	0	2	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	2	0	0	1	2	0	0	0	3	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	3
OTU_3079	7	88	11	85	43	48	77	14	5	29	6	24	2	4	13	2	6	2	1	1	11	6	1	2	6	2	7	9	3	3	3	23	13	16	1	6	1	9	6	5	7	1	0	3	8	0	9	4	6	3	3	1	5	27	1	12	6	0	55	9	18	3	5	36	5	3	11	4	6	10	6	10	6	5	2	6	1	3	11	9	1	28	3	12	2	8	4	7	0	4	8	6	1	11	3	2	1	5	4	8	6	7	0	0	85	6	0	40	36	47	7	1	42	1	6	7	9	12	5	5	9	42	31	8	5	1	20	36	99	47	25	2	3	17	2	1	6	28	23	17	19	10	13	2	16	8	10	50	40	2	78	120	15	62	33	3	21	6	105	0	55	78	17	32	47	115	38	24	13	30	28	23	4	132	54	2	9	5	1	4	54	0	0	4	21	7	0	3
OTU_3080	0	0	2	2	0	0	0	1	1	2	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	2	1	0	1	0	0	1	1	0	0	0	0	3	1	0	0	0	3	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	2	2	4	0	0	2	3	3	0	0	0	0	0	0	0	2	1	0	1	1	1	4	2	3	4	1	0	1	2	3	1	1	0	0	1	0	0	0
OTU_3081	15	5	8	4	2	5	3	9	3	2	6	6	18	2	10	8	10	4	6	11	15	4	4	2	15	2	13	24	3	4	16	2	2	6	0	5	5	5	2	10	3	1	2	5	6	11	8	2	2	3	3	0	5	2	1	4	0	10	2	2	7	3	5	12	6	7	0	7	2	2	7	1	0	12	1	1	7	10	21	15	5	0	1	7	1	8	1	4	0	4	1	9	3	4	2	9	2	1	0	2	3	0	0	0	2	17	4	4	3	3	0	7	2	4	2	21	24	8	10	0	41	26	14	11	32	26	54	66	21	33	16	49	43	45	8	6	1	10	21	1	2	35	21	27	30	22	55	62	37	3	14	18	4	19	13	23	8	24	17	2	4	16	58	60	16	2	3	9	65	15	53	9	9	10	61	18	16	17	21	11	28	1	1	6	3	6	7	2
OTU_3082	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	8	1	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	4	10	3	0	1	0	0	9	0	4	1	6	0	21	0	0	0	5	0	0	0	0	0	9	0	0	1	0	0	5	1	8	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
OTU_3083	1	2	1	0	0	0	1	3	1	0	0	0	0	0	1	1	4	0	0	0	0	0	1	0	2	1	2	8	0	0	1	0	1	1	1	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	3	0	0	0	0	0	2	2	0	0	0	2	2	1	0	0	0	1	0	1	5	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	1	0	0	3	1	2	0	0	0	6	2	2	0	1	2	1	1	0	7	0	0	0	0	1	0	0	0	3	1	0	0	0	0	1	0	1	0	4	0	19	23	5	1	9	7	3	8	15	1	0	13	2	1	25	0	5	0	0	1	5	1	18	21	2	2	6	1	1	7	11	10	0	0	1	0	0	0
OTU_3084	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	13	13	0	0	1	0	1	4	0	2	0	0	0	1	0	0	0	1	0	1	1	2	0	5	1	4	1	0	3	2	1	1	3	31	16	1	0	3	0	0	0	4	0	0	2	1	1	5	0	6	0	2	3	1	2	1	1	0	0	1	4	0	1	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	3	3	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_3085	31	23	3	2	8	22	27	1	8	9	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	1	9	1	1	1	3	2	0	2	1	1	0	0	1	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	2	2	1	0	0	1	0	0	2	1	6	0	0	1	2	0	0	0	1	0	2	1	0	0	1	0	0	0	1	2	0	6	0	0	0	1	6	1	0	2	0	2	0	0	1	0	5	66	88	109	44	6	2	76	42	47	120	100	11	6	28	0	0	1	6	9	35	3	46	6	160	55	157	141	43	78	0	19	23	1	103	28	1	49	71	36	1	0	32	18	17	12	24	14	14	5	12	55	59	15	19	22	12	22	0	7	2	45	5	0	1	0	2	0	0
OTU_3086	3	2	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	13	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	11	1	8	0	1	0	1	0	2	14	6	0	0	1	0	0	0	1	7	1	0	17	1	5	5	3	13	0	16	0	6	9	0	3	1	0	11	11	11	0	0	11	2	3	9	1	9	4	2	3	11	8	19	9	0	0	13	15	23	8	13	3	0	0	0	0	0	0
OTU_3087	0	0	0	0	0	0	0	1	0	1	4	0	3	2	3	0	1	0	2	2	0	16	0	4	0	0	0	0	0	0	0	0	1	8	1	0	2	0	11	0	13	1	0	3	6	1	4	3	3	1	14	0	3	0	1	4	16	0	0	5	9	3	10	1	1	3	3	2	6	15	4	1	3	0	0	5	3	0	1	0	0	0	4	0	0	1	1	5	0	22	6	2	0	0	3	1	8	12	35	34	29	31	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0
OTU_3088	14	5	5	6	2	4	0	2	0	2	0	5	2	0	1	0	0	3	1	1	1	0	1	0	6	2	8	7	1	4	5	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	5	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	2	9	5	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	0	2	0	0	1	11	4	1	4	0	4	2	2	3	0	0	1	3	3	9	6	0	0	0	2	1	0	3	0	1	0	0	2	6	5	2	4	0	3	2	2	4	2	4	3	0	4	3	2	3	0	2	1	1	1	1	4	0	0	3	3	0	0	0	0	0	1	5	2	2	0	0	1	3	0	0	0	2
