"OTU_ID"	"BRK01"	"BRK02"	"BRK03"	"BRK04"	"BRK05"	"BRK06"	"BRK07"	"BRK08"	"BRK09"	"BRK10"	"BRK100"	"BRK101"	"BRK102"	"BRK103"	"BRK104"	"BRK105"	"BRK106"	"BRK107"	"BRK108"	"BRK109"	"BRK11"	"BRK110"	"BRK111"	"BRK112"	"BRK113"	"BRK114"	"BRK115"	"BRK117"	"BRK118"	"BRK119"	"BRK12"	"BRK120"	"BRK121"	"BRK122"	"BRK123"	"BRK124"	"BRK125"	"BRK126"	"BRK127"	"BRK128"	"BRK129"	"BRK13"	"BRK130"	"BRK131"	"BRK132"	"BRK133"	"BRK134"	"BRK135"	"BRK14"	"BRK15"	"BRK16"	"BRK17"	"BRK18"	"BRK19"	"BRK20"	"BRK21"	"BRK22"	"BRK23"	"BRK24"	"BRK25"	"BRK26"	"BRK27"	"BRK28"	"BRK29"	"BRK30"	"BRK31"	"BRK32"	"BRK33"	"BRK34"	"BRK35"	"BRK36"	"BRK37"	"BRK38"	"BRK39"	"BRK40"	"BRK41"	"BRK42"	"BRK43"	"BRK44"	"BRK45"	"BRK46"	"BRK47"	"BRK48"	"BRK49"	"BRK50"	"BRK51"	"BRK52"	"BRK53"	"BRK54"	"BRK55"	"BRK56"	"BRK57"	"BRK58"	"BRK59"	"BRK60"	"BRK61"	"BRK62"	"BRK63"	"BRK64"	"BRK65"	"BRK66"	"BRK67"	"BRK68"	"BRK69"	"BRK70"	"BRK71"	"BRK72"	"BRK73"	"BRK74"	"BRK75"	"BRK76"	"BRK77"	"BRK78"	"BRK80"	"BRK81"	"BRK82"	"BRK83"	"BRK84"	"BRK97"	"BRK98"	"BRK99"
"OTU_1060"	0	0	0	0	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	39	0	0	0	0	5	2	4	0	0	0	0	0	0	0
"OTU_1750"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	2	2	1	0	0	3	0	0	12	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"OTU_811"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	2	0	1	0	1	0	1	1	0	1	1	0	3	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0
"OTU_2844"	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"OTU_2167"	0	2	0	4	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	5	5	0	0	6	0	0	0	1	11	0	1	0	3	0	0	3	5	0	0	1	12	3	0	4	15	0	0	0	5	4	2	2	3	0	2	1	0	2	3	6	0	1	0	2	1	0	1	5	2	1	0	22	0	1	8	2	21	2	0	0	0	0	2	2	0	0	0
"OTU_2233"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"OTU_1588"	2	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	4	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	9	0	0	0	0	0	0	0	1	4	1	0	0	1	1	1	0	3	1	0	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0
"OTU_2584"	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19	53	0	11	13	4	1	0	1	5	0	2	0	0	3	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1822"	0	1	0	0	1	0	2	0	0	2	2	0	0	0	0	0	0	2	0	1	1	0	1	1	3	5	467	1	1	0	0	0	0	1	1	0	0	8	0	1	0	3	1	0	0	1	1	416	1	0	0	0	0	0	0	7	1	0	0	0	0	1	1	0	0	2	0	0	1	2	0	0	0	1	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	2	6	0	0	1	0	0	0	0	0	275	0	0	0	1	3	0
"OTU_1711"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0
"OTU_245"	0	0	1	1	0	0	0	0	0	0	75	142	39	42	212	81	57	122	15	12	0	183	90	33	39	103	1	1	0	2	0	0	0	0	11	0	2	0	10	46	75	0	18	106	235	16	69	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	83	86	115
"OTU_3341"	22	1	10	18	54	17	15	22	0	42	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	1	0	0	1	5	0	0	0	0	1	0	0	0	0	0	19	1	0	0	0	0	0	6	84	24	0	4	3	0	1	2	2	32	30	17	53	4	0	5	5	7	0	0	5	8	56	76	1	28	0	1	1	1	32	35	58	47	1	0	0	0	21	14	38	3	0	4	0	1	20	46	52	2	1	0	1	1	6	13	866	5	1	0	0	1	6	11	8	1	0	0	42	0	0	0
"OTU_1241"	0	0	0	1	0	0	0	0	0	0	2	2	9	2	0	8	6	8	2	4	0	3	2	1	12	9	0	2	0	0	0	4	2	2	2	3	6	3	1	0	2	0	3	0	5	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
"OTU_1373"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	2	0	0	0	12	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3312"	0	0	0	0	0	0	0	0	0	0	51	17	16	0	0	5	2	3	1	0	0	0	8	3	4	8	2	14	9	7	0	65	25	20	28	42	2	2	3	46	15	0	11	8	3	5	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	17	16	0
"OTU_2607"	0	0	0	1	0	0	0	0	0	0	1	5	1	0	5	2	1	1	3	1	0	0	31	0	1	7	0	0	0	0	0	0	0	13	31	6	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
"OTU_2633"	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	5	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	2	0	0	2	1	0	0	0	0	4	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	3	4	0	134	0	0	1	1	0	6
"OTU_1810"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	6	4	2	2	20	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	4	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	2
"OTU_1597"	0	1	0	0	0	0	0	0	0	0	11	4	21	18	2	12	2	12	11	25	0	0	13	8	10	36	1	77	23	4	0	5	3	10	5	9	2	1	3	4	8	0	6	6	8	11	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	11	8	0
"OTU_760"	0	0	0	0	0	0	0	0	0	0	43	7	21	25	5	28	8	35	3	8	0	0	0	1	2	12	0	12	18	5	0	5	1	3	19	4	3	72	46	25	16	0	120	31	1	16	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	15	64	0
"OTU_3036"	0	0	0	0	0	0	0	0	0	0	6	3	2	1	4	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0
"OTU_2926"	0	0	0	0	0	0	0	0	0	0	2	9	19	1	0	2	0	3	1	5	0	10	4	5	7	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	10
"OTU_3377"	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	3	2	0	5	0	2	9	1	3	11	0	1	0	1	0	0	9	5	30	6	0	0	1	1	12	0	1	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	10
"OTU_2831"	3	0	0	0	4	14	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	2	0	0	39	0	0	1	0	0	0	0	0	0	0	0	1	0	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	29	0	0	0	0	0	0	22	198	0	0	0	1	0	6	0	19	0	0	0	14	0	0	0
"OTU_333"	5	0	0	1	15	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	2	0	1	0	0	0	1	4	7	13	1	1	0	0	2	0	23	0	1	1	0	20	41	7	4	0	6	0	0	1	3	64	7	0	0	0	0	0	4	20	1	0	1	0	1	4	1	10	3	0	1	1	0	0	10	60	4	0	0	0	0	8	11	1	0	0	0	3	0	0	0
"OTU_1413"	0	0	0	0	0	0	0	1	0	0	2	1	1	0	4	3	0	1	0	0	0	0	6	1	4	3	0	36	1	14	0	10	5	2	5	1	0	0	0	10	4	0	5	4	5	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2
"OTU_2684"	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0	1	1	2	0	0	2	0	8	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	0	0	0	0	0	2	0	0	14	0	0	0	0	0	0	1	2	0	3	2	1	3	0	0	1	2	2	13	0	0	0	0	0	0	0
"OTU_349"	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	1	0	7	11	1	0	1	0	33	2	0	0	7	74	22	9	0	0	0	0	0	3	1	3	6	1	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1
"OTU_3220"	0	2	0	0	0	3	13	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	5	0	1	0	6	1	1	0	0	0	0	0	10	0	0	1	0	0	1	7	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	0	3	13	0	0	0	0	0	12	0	0	0	0	0	0	0
"OTU_1212"	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	4	1	2	0	0	4	7	0	0	0	0	0	1	3	3	2	0	0	0	0	2	0	2	0	1	0	2	5	0	0	1	0	3	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	2	1	0	1	0	0	0	0	1	10	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	2
"OTU_752"	0	0	0	0	0	0	0	0	0	0	0	7	0	2	6	0	0	0	1	0	0	0	3	3	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0
"OTU_2949"	1	0	1	1	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	0	0	0	0	4	0	1	1	0	2	0	0	0	0	2	0	0	3	0	1	4	0	0	2	1	1	1	0	0	3	1	1	3	0	2	0	1	0	0	0	0	0	2	0	1	0	0	1	0	0	4	1	9	3	1	2	4	2	1	1	0	1	0	0	0	0	0	0	0
"OTU_1514"	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	4	26	0	12	10	2	2	0	0	2	1	3	0	0	6	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"OTU_3289"	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	16	0	5	3	5	0	1	0	4	1	2	1	0	6	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_3182"	0	0	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"OTU_2720"	0	0	1	0	0	0	0	1	2	1	7	4	2	3	1	9	3	2	5	2734	0	3121	1523	1119	2039	1569	86	4	5	4	1	10	3	3	6	2	4	6	6	5	6	1	3	6	2	5	3	62	0	1	0	3	1	2	0	0	1	1	2	1	0	2	1	0	0	1	1	0	1	1	2	0	1	1	0	3	3	0	4	1	1	0	0	1	1	0	3	2	1	1	0	0	0	3	0	0	1	3	6	0	3	1	0	1	0	10	1	1	0	2	0	0	1	1	3	0	0	1	3	3	2
"OTU_2510"	0	0	0	0	0	0	1	0	0	0	1	25	1	20	3	5	21	4	6	174	0	33	3	1	6	5	0	288	11	56	0	30	96	153	37	146	9	1	7	72	23	0	65	13	5	56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	10	3
"OTU_3434"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	9	0	0	0	0	0	2	1	0	0	0	0	4	0	1	0	0	26	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
"OTU_555"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	3	0	6	2	3	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1622"	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	3	0	0	0	26	0	0	0	1	2	0	0	13	1	51	1	14	0	0	1	1	1	1	10	1	0	0	0	3	0	1	1	1	0	0	0	0	11	1	4	0	0	0	0	5	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"OTU_3288"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	2	3	0	0	12	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2899"	0	0	0	0	0	0	0	0	0	0	10	11	21	21	16	24	17	15	17	34	0	7	13	9	14	30	0	18	9	3	0	19	10	15	17	27	2	0	2	21	23	0	52	26	9	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	12	2
"OTU_1700"	0	0	0	0	0	0	0	0	0	0	1	0	3	4	1	1	2	1	1	1	0	1	0	2	3	2	1	8	0	2	0	2	1	2	9	7	1	0	1	4	7	0	18	18	1	16	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"OTU_3028"	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	1	2	10	0	0	0	0	18	21	1	12	0	1	0	0	5	15	21	1	0	0	0	0	12	47	12	3	0	0	0	0	0	0	220	0	1	0	0	0	0	2	0	0	0	0	9	0	0	0
"OTU_670"	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	6	0	0	3	0	6	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2
"OTU_706"	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	1	1	0	3	1	0	1	2	0	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	8
"OTU_2224"	19	0	2	11	67	1	2	0	0	27	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	16	61	5	0	1	3	0	0	0	3	33	23	0	16	1	0	5	2	1	0	0	1	0	36	98	1	1	0	0	1	0	1	1	60	2	0	1	2	0	0	2	6	1	0	3	0	0	5	0	4	1	0	0	1	0	0	6	88	3	0	0	1	0	3	8	3	0	0	0	5	0	0	0
"OTU_847"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	3	0	0	0	0	0	0	0	7	0	4	0	2	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_304"	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	9	0	1	0	0	1	0	3	1	0	2	1	0	0	0	2	0	1	0	0	1	0	1	0	2	0	0	7	0	3	2	1	6	0	0	0	0	0	0	1	0	0	0
"OTU_55"	3	6	7	6	2	4	5	8	4	5	2329	1295	1680	3969	1134	2103	1460	4236	2487	2393	13	194	1579	971	2275	3115	58	2126	3344	418	5	2383	1213	2780	2119	3220	5287	4710	3692	2998	1966	7	2254	1657	2392	3669	4254	49	14	1	9	5	2	7	4	2	5	3	7	3	6	4	5	3	3	11	7	4	6	6	18	3	6	5	7	6	7	7	26	7	1	4	6	6	9	11	12	4	5	5	3	11	3	14	5	10	4	5	5	8	1	4	12	6	7	56	7	6	8	6	8	9	4	6	54	0	1	4	570	1634	410
"OTU_2804"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	6	0	1	0	0	0	2	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
"OTU_3332"	0	0	1	0	0	0	0	0	0	0	21	23	20	9	37	6	1	20	4	5	0	0	19	18	15	25	0	6	0	2	0	10	3	0	2	0	4	0	5	17	11	0	0	5	43	6	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	7
