#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK57	BRK58	BRK59	BRK60	BRK62	BRK65	BRK66	BRK67	BRK69	BRK70	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88
OTU_637	167	42	48	11	18	15	8	48	76	235	14	163	14	16	86	9	98	13	36	27	324	113	78	4	13	6	139	69	35	24	9	27	83	31	28	2	12	16	182	84	143	0	14	28	35	230	15	0	6	97	31	19	0	28	14	92	26	12	7	8	28	72	93	85	13	4	0	1
OTU_638	5	0	13	1	4	0	235	55	0	5	0	15	0	2	2	1	4	0	2	0	6	6	2	2	0	0	2	0	0	3	0	1	0	0	0	0	0	2	4	0	8	0	0	4	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	33	0	0	0	0	0
OTU_639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	136	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_640	5	0	0	0	28	78	0	0	0	0	0	0	0	0	1	9	0	0	32	21	1	19	119	0	48	24	0	8	0	7	53	5	1	63	1	0	15	29	3	1	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_641	27	0	17	0	5	1	1	7	1	0	0	6	1	0	5	5	1	0	7	1	6	7	7	1	0	3	2	3	1	0	3	1	1	5	2	1	1	3	4	1	9	0	0	5	0	3	0	0	0	0	0	2	0	8	3	0	0	0	0	0	2	0	4	0	0	0	0	0
OTU_642	0	0	24	0	8	25	3	12	5	12	0	1	10	10	12	7	3	0	1	2	1	1	9	7	7	2	0	3	3	3	0	0	2	4	4	0	0	0	0	9	5	0	0	14	1	0	3	0	8	0	13	10	0	22	3	18	25	9	28	9	5	11	4	2	2	2	0	1
OTU_643	0	0	0	0	0	6	11	64	14	15	0	16	4	6	10	13	11	2	43	7	20	55	14	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	5	6	0	10	7	10	13	3	4	8	16	3	7	8	0	2	0	0
OTU_644	1	6	0	3	60	8	41	3	54	2	3	65	6	39	1	8	0	0	58	2	0	6	0	0	67	10	0	8	1	3	46	12	0	13	1	0	10	2	1	0	1	0	35	0	0	0	8	0	0	0	1	8	0	2	4	1	10	0	0	10	24	1	50	0	0	7	1	0
OTU_645	0	0	0	0	0	8	8	7	8	1	0	1	20	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	27	0	1	14	0	14	0	2	33	0	20	1	0	10	1	5	14	2	3	7	3	0	15	0	0
OTU_646	0	0	4	0	1	2	3	2	0	4	0	9	6	2	0	0	0	0	0	6	7	2	1	4	0	3	4	3	1	0	0	4	5	4	7	8	1	1	1	1	2	0	9	0	1	8	2	5	0	1	0	0	0	5	0	3	0	2	1	0	2	2	0	1	0	1	0	0
OTU_647	0	0	9	1	38	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	43	11	38	3	5	55	6	20	170	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_648	82	32	70	47	105	47	614	44	38	124	31	78	66	85	40	119	51	16	39	78	65	323	94	20	32	88	179	326	58	75	228	327	58	521	226	23	720	216	47	20	114	19	353	197	8	95	63	83	38	21	46	88	0	407	61	49	145	38	27	148	97	80	360	50	48	22	7	3
OTU_649	8	3	4	0	2	11	0	11	12	9	1	1	3	4	9	8	6	3	3	5	10	22	28	8	2	5	10	7	6	8	1	8	17	16	14	2	0	2	23	7	9	0	1	8	7	6	3	2	1	12	0	4	1	4	4	13	9	3	5	3	4	6	19	10	2	2	0	0
OTU_650	10	2	10	3	3	4	4	82	31	13	0	12	3	6	14	3	2	0	14	1	10	28	39	14	10	13	2	20	0	4	5	19	3	10	10	0	0	19	14	8	35	0	1	14	1	2	1	0	0	0	1	10	0	9	4	7	3	1	0	2	15	6	28	2	4	2	0	0
OTU_651	5	0	6	0	0	4	0	3	1	3	0	0	2	0	0	3	2	0	0	7	1	0	3	1	0	0	0	0	0	1	4	6	1	2	3	2	0	0	1	0	7	0	3	1	1	2	0	0	0	1	0	1	0	1	1	2	2	3	0	0	1	5	5	1	2	0	0	0
OTU_652	12	19	4	0	0	1	0	9	36	14	0	6	0	2	14	0	23	1	9	1	6	48	1	3	6	0	16	65	0	14	2	0	12	2	3	1	4	3	20	9	2	1	0	2	4	3	0	0	1	10	1	1	0	1	1	6	1	3	0	1	0	6	3	7	1	2	0	0
OTU_653	0	0	0	0	1	0	0	0	13	1	0	1	0	5	0	8	1	0	5	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	4	29	0	21	2	8	7	7	0	9	0	0	11	0	0
OTU_654	6	0	3	0	2	4	1	2	1	0	0	2	0	4	3	1	2	0	2	0	1	23	13	0	0	137	1	6	0	1	4	4	4	5	1	6	1	28	4	0	3	0	0	4	1	1	0	5	0	0	0	1	0	2	3	2	4	2	0	3	0	0	2	1	0	1	0	0
OTU_655	0	0	0	0	0	39	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	11	7	142	44	0	3	32	42	3	22	1	25	22	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_656	3	2	2	0	1	1	0	2	15	2	2	2	0	1	1	12	2	0	6	3	4	50	36	0	2	0	0	69	1	0	3	5	2	5	21	0	2	1	6	4	6	0	2	11	0	2	11	0	1	1	0	4	0	10	5	1	3	0	1	2	7	6	6	1	2	6	0	0
OTU_657	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	14	0	8	2	2	20	0	0	0	0	0	0
OTU_658	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	1	1	4	1	0	0	1	0	1	1	0	0	0	0	1	1	1	2	0	2	0	0	1	1	0	0	0	0	0	0	1	0	1	8	1	0	1	0	2	0	0	0	1	160	204
OTU_659	13	7	17	5	64	3	13	9	23	8	0	94	0	6	34	7	10	0	103	3	13	133	68	4	12	9	1	79	1	7	35	0	10	132	11	0	10	8	36	12	23	0	16	125	10	7	5	2	1	7	4	18	0	77	53	7	15	6	1	6	46	6	28	13	0	3	0	1
OTU_660	6	2	6	1	3	0	8	2	3	4	0	39	0	2	1	0	0	0	14	1	3	8	1	0	2	1	0	1	0	3	5	9	1	2	13	0	2	3	3	0	7	0	11	0	0	1	0	0	0	0	0	0	0	4	2	6	6	0	0	0	2	13	10	0	0	1	0	0
OTU_661	1	0	6	0	0	26	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	2	0	1	4	0	0	3	0	27	2	0	0	2	1	4	0	5	0	20	1	0	2	0	0	3	0	0	0	0	0	0
OTU_662	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	34	3	5	31	11	2	0	0	0	0	0	0
OTU_663	1	0	0	0	44	25	8	2	3	0	0	3	2	1	1	1	0	0	0	2	0	2	1	0	0	45	1	1	0	0	8	10	0	14	0	0	0	13	2	1	1	0	65	3	0	2	2	0	1	0	0	1	0	9	3	1	0	0	1	0	9	0	3	0	0	3	1	1
OTU_664	0	0	34	0	0	0	0	0	0	0	0	0	0	0	67	11	34	0	21	42	54	2	14	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_665	0	0	13	5	3	2	23	7	24	22	3	147	3	12	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	47	3	27	31	4	0	10	8	46	49	7	7	0	0	0
OTU_666	84	4	76	1	29	1	52	28	29	5	4	13	28	5	5	6	3	34	5	38	12	8	144	22	2	90	22	3	12	2	3	4	4	2	71	0	1	3	25	3	50	1	0	157	38	7	10	1	1	30	3	54	0	94	0	5	56	42	1	24	34	7	66	37	1	10	1	1
OTU_667	0	1	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	1	0	12	0	0	21	1	0	0	0	0	0	11	0	22	14	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	164	32	2	33	247	103	0	0	0	0	0	0
OTU_669	0	5	2	2	8	0	0	0	7	1	0	1	0	2	0	7	0	0	3	1	0	1	7	0	3	0	0	0	12	0	4	0	0	4	4	0	0	0	1	0	4	0	6	3	0	0	6	0	10	0	0	0	0	4	8	0	1	0	0	3	4	0	12	0	0	9	2	0
OTU_670	5	9	0	0	0	0	0	0	0	0	0	0	5	1	10	4	3	0	0	9	18	0	1	17	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_671	0	0	0	0	0	0	0	25	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU_672	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	56	6	7	24	116	9	8	8	16	166	33	6	0	27	5	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_673	0	0	0	0	0	0	33	0	56	0	0	175	2	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	5	0	0	7	0	1	0	0	14	0	20	14	0	26	0	0	25	33	1	43	0	0	26	0	0
OTU_674	0	0	0	0	0	0	20	2	12	1	1	42	11	25	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	11	0	1	7	1	9	0	0	10	0	10	4	2	11	1	3	20	9	0	9	0	1	36	0	0
OTU_675	0	0	13	0	25	0	0	3	14	0	0	5	0	5	5	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	14	13	5	16	2	1	3	27	11	18	1	0	3	0	1
OTU_676	0	0	0	0	0	0	6	2	56	0	0	29	3	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	2	7	0	62	10	0	0	19	0	7	0	0	32	0	36	6	0	13	0	1	63	26	1	16	0	0	25	0	1
OTU_677	0	0	0	0	0	21	3	73	31	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	5	21	12	40	0	7	16	56	30	16	41	25	22	68	27	10	1	24	1	1
OTU_678	5	14	22	2	6	2	6	2	5	1	0	39	0	8	5	6	3	1	14	0	2	2	7	3	3	0	0	1	3	2	3	6	9	3	18	0	0	2	3	9	24	0	1	5	1	3	8	0	4	0	9	0	0	3	20	6	7	1	3	3	12	3	15	2	0	8	0	0
OTU_679	12	8	2	0	0	1	0	0	3	2	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	34	21
OTU_680	1	0	1	0	12	4	7	0	3	0	0	9	5	10	0	1	0	0	4	6	0	2	11	0	2	12	0	2	0	1	6	0	0	6	0	0	7	10	0	0	1	0	11	12	1	0	3	0	1	0	0	9	0	8	4	0	3	2	2	5	4	1	5	0	0	4	0	0
OTU_681	3	2	0	0	11	3	9	1	14	0	1	13	2	9	0	1	0	1	15	3	1	3	15	0	25	7	0	2	0	5	8	19	0	9	0	0	5	5	1	1	1	0	14	16	1	2	2	0	4	0	0	4	0	5	1	1	4	0	0	9	6	1	9	1	0	5	0	0
OTU_682	0	0	0	0	0	0	0	0	0	22	2	6	10	9	15	26	23	0	8	9	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	1	17	27	5	11	18	1	3	6	7	17	0	27	5	19	26	8	16	5	11	16	10	12	1	5	0	1
OTU_683	1	4	3	0	2	0	0	2	6	0	0	12	0	0	0	4	1	0	1	0	0	0	1	0	2	0	0	3	0	0	1	0	5	0	1	0	2	0	3	0	4	0	1	5	2	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0
OTU_684	242	11	20	2	3	113	130	28	4	154	6	29	43	7	5	7	11	144	12	2	284	14	8	106	5	21	995	3	0	7	28	335	16	8	9	233	0	39	294	14	25	91	3	6	39	941	1	0	1	51	0	10	0	5	3	221	25	40	2	23	3	97	58	45	727	1	2	1
OTU_685	0	63	9	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	17	1	2	1	15	17	74	0	1	0	0	7	41	0	9	15	0	0	50	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_686	0	0	0	0	5	3	9	0	34	0	0	7	3	57	0	8	1	0	36	1	0	5	41	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	22	11	1	20	0	0	39	19	0	29	0	0	20	0	0
OTU_687	3	0	1	0	0	4	0	6	0	16	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0
OTU_688	0	0	2	0	8	8	1	0	2	0	0	9	4	0	0	0	0	0	1	0	0	0	0	0	14	7	0	0	0	1	2	4	0	0	0	0	0	10	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	4	0	2	1	0	0	0	0	0	0
OTU_689	4	0	3	0	48	14	22	0	3	0	0	3	2	4	1	2	2	2	3	11	0	7	6	1	2	26	0	2	1	1	12	5	1	21	1	0	4	19	4	1	0	1	51	6	0	2	1	0	3	0	0	3	0	11	5	3	4	0	1	0	9	1	0	0	0	6	1	6
OTU_690	5	4	2	0	0	3	0	43	8	6	0	2	9	0	35	4	3	0	2	12	16	4	8	66	6	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	2	0	2	6	3	6	39	30	2	2	1	3	13	0	3	0	0
OTU_691	162	215	16	31	21	2	5	12	61	25	2	201	4	37	30	10	26	1	1010	1	51	1116	26	3	44	2	22	2542	5	29	9	5	17	42	2	1	556	3	81	20	20	0	4	14	4	16	0	1	2	16	1	1	0	11	9	4	3	6	1	1	3	5	31	14	0	0	1	0
OTU_692	3	0	0	0	0	0	1	1	0	1	1	0	0	1	1	7	0	2	0	1	4	16	4	2	0	0	6	15	4	1	3	7	1	5	24	3	12	0	9	0	1	0	2	5	1	12	7	0	0	0	0	4	0	5	2	3	5	0	0	2	7	3	4	1	2	2	0	0
OTU_693	29	1	13	6	15	7	13	14	9	12	1	31	8	15	11	2	15	9	25	10	12	27	26	8	4	25	8	10	2	12	11	14	8	12	5	3	6	22	14	7	15	0	1	19	2	12	3	0	1	14	3	2	0	8	11	6	4	4	4	5	15	3	22	8	2	4	1	1
OTU_694	12	3	9	0	0	9	26	5	0	0	0	0	1	1	3	2	0	1	7	2	6	19	20	2	1	5	2	0	0	0	3	1	1	1	0	0	0	6	2	0	0	0	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
OTU_695	1	1	1	1	31	2	31	11	17	1	1	91	3	39	1	8	1	0	43	3	0	11	24	1	47	19	0	8	0	3	9	3	0	63	4	0	22	184	0	0	6	0	73	24	3	0	28	0	3	0	0	32	1	59	17	1	35	3	5	37	38	6	45	1	1	15	0	0
OTU_696	37	15	23	18	89	10	25	22	49	0	0	0	0	0	0	0	0	0	0	0	0	71	158	12	16	1	21	492	73	37	26	5	34	180	130	3	24	2	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_697	36	15	4	0	0	0	0	2	3	53	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	1	1	68	63
OTU_698	6	0	7	1	3	0	8	6	2	6	0	5	0	1	4	0	2	0	4	0	2	1	1	0	0	2	0	0	0	0	0	5	1	0	0	1	0	16	16	11	13	0	1	9	0	0	1	0	0	0	1	4	0	1	1	0	1	0	2	4	0	0	2	0	0	0	0	0
OTU_699	0	2	4	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	1	5	58	0	7	0	1	3	7	3	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_700	0	0	0	0	0	0	0	0	0	12	0	0	24	5	0	0	43	0	0	23	0	0	6	0	1	1	0	0	4	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	48
OTU_701	24	1	7	15	22	7	15	14	34	3	1	9	10	11	6	33	8	0	6	9	5	26	80	2	22	24	4	27	5	6	84	51	5	57	4	0	23	6	36	2	2	1	76	6	1	4	4	2	5	3	3	5	0	17	52	8	2	4	1	2	34	1	15	0	1	27	2	0
OTU_702	1	1	0	0	0	2	2	6	0	9	0	0	2	0	0	0	4	0	0	15	4	5	3	11	0	0	1	2	1	0	1	14	7	14	12	1	4	1	0	2	4	0	4	1	0	4	1	3	0	0	0	1	0	16	1	5	2	0	1	0	4	10	2	1	1	0	0	0
OTU_703	5	1	4	0	0	0	0	16	12	10	0	0	22	7	7	11	7	0	6	54	4	0	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	6	0	0
OTU_704	15	6	11	1	4	6	0	5	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	7	0	0	2	11	26	9	2	0	0	6	0	6	1	1	2	7	24	1	0	2	1	18	8	13	11	3	4	14	2	13	1	1	192	0
OTU_705	0	0	0	0	0	1	1	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	1	1	6	0	1	8	3	11	0	0	13	4	2	15	0	0	10	1	0
OTU_706	91	1	44	2	2	40	5	152	29	71	2	10	14	0	119	4	70	3	3	11	144	3	6	21	7	24	140	0	0	31	4	67	182	3	4	2	0	67	138	33	9	1	5	2	4	10	0	6	2	93	42	1	0	3	3	59	1	1	35	3	1	4	3	29	1	1	0	0
OTU_707	0	0	0	0	0	0	5	5	3	1	0	1	4	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	15	1	0	12	0	11	0	2	25	0	18	6	0	5	1	2	26	8	5	4	0	1	15	0	0
OTU_708	5	0	1	4	47	8	20	0	4	1	0	4	6	4	1	5	2	6	2	7	0	4	4	2	2	269	0	4	1	8	54	4	0	15	1	0	32	52	10	1	1	0	173	2	0	1	1	5	4	0	0	1	0	8	7	0	5	0	0	0	10	0	2	4	2	21	3	4
OTU_709	28	74	31	0	9	37	3	137	87	48	0	17	49	4	143	82	25	0	14	36	127	15	23	146	13	7	35	2	5	51	5	3	106	12	17	2	0	9	50	111	23	0	5	9	104	2	16	7	6	95	38	4	0	15	54	43	49	130	96	9	61	40	23	41	0	37	0	1
OTU_710	0	0	0	0	0	4	114	1	11	0	1	3	2	110	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	59	0	4	14	0	6	0	1	15	0	62	6	0	16	8	6	65	42	10	24	0	1	8	0	0
OTU_711	12	2	2	1	1	0	1	6	6	7	0	8	0	1	2	1	1	0	2	0	18	3	3	1	0	0	17	0	1	2	0	1	0	2	1	0	0	1	10	1	4	0	0	0	0	7	0	0	0	10	1	0	0	1	0	2	1	0	0	0	0	0	3	3	0	1	0	0
OTU_712	244	6	51	12	44	40	69	92	32	16	4	108	26	47	68	14	23	11	66	28	48	74	35	21	21	78	24	34	1	29	36	158	24	52	25	8	27	75	73	32	41	0	16	41	22	28	13	0	2	14	12	15	0	32	39	16	18	24	38	10	41	10	58	9	9	0	0	1
OTU_713	5	8	0	0	5	0	2	1	13	0	0	0	0	0	0	0	0	0	0	0	0	17	18	0	3	0	0	104	1	0	4	9	1	8	3	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_714	1	33	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	9	0	4	1	0	20	33	0	0	0	1	2	48	0	7	25	0	1	40	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_715	0	0	9	0	3	35	0	0	0	0	0	0	0	0	7	10	18	0	24	62	3	2	32	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	2	18	0	18	8	2	12	2	4	1	0	15	3	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_716	0	0	0	0	0	11	0	45	14	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	9	10	19	0	2	13	33	8	12	29	15	9	37	14	3	0	8	0	1
OTU_717	0	0	77	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	73	47	12	1	36	18	10	113	46	31	77	2	0	48	31	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_718	8	25	43	6	41	22	0	7	20	7	0	8	2	7	5	19	5	0	13	3	7	6	28	3	13	8	1	10	26	5	5	12	18	13	27	1	1	0	17	19	37	0	2	35	2	10	26	1	17	5	21	8	0	11	86	18	24	3	17	10	16	5	17	3	1	22	27	25
OTU_719	49	3	15	1	728	305	357	23	30	5	1	35	117	64	22	19	8	121	40	110	14	39	20	29	22	1048	15	31	5	56	221	195	13	212	4	0	81	532	99	6	7	1	1236	39	3	13	9	5	31	0	5	13	0	96	38	10	26	12	13	7	109	11	26	24	10	46	37	28
OTU_720	0	0	0	0	1	3	0	4	0	1	0	0	2	0	1	0	2	0	0	4	1	0	0	5	1	0	0	0	0	3	0	3	0	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0
OTU_721	31	78	19	3	21	8	0	93	85	57	0	31	28	13	117	0	0	0	0	0	0	0	0	29	22	39	13	6	8	59	8	12	210	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	96	2	20	2	0
OTU_722	0	0	0	0	0	0	30	6	36	2	2	104	26	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	4	5	9	1	103	16	0	0	19	0	12	1	2	23	0	66	14	4	13	8	15	45	58	5	20	5	1	39	2	0
OTU_723	3	10	26	2	13	35	2	0	6	50	1	1	23	7	2	12	41	0	3	53	2	2	6	3	4	4	3	1	11	0	2	45	5	4	11	0	0	17	1	9	11	0	3	11	0	33	8	1	12	0	37	2	0	11	5	11	25	2	4	7	6	21	17	2	16	4	54	48
OTU_724	0	0	0	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	14	0	5	63	8	21	5	0	17	6	66	6	0	19	11	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_725	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	60	19	2	20	90	55	0	0	0	0	0	0
OTU_726	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	4	23	12	0	96	84	12	6	28	3	0	0	0	0	0
OTU_727	0	19	0	0	4	0	0	0	7	0	0	0	0	0	0	14	0	0	2	2	0	0	3	0	0	0	0	0	3	0	1	1	0	0	3	0	0	0	2	0	12	0	0	1	0	0	17	0	10	0	0	1	0	1	4	0	5	0	0	14	2	0	1	0	0	0	1	1
OTU_728	0	0	29	1	13	6	0	3	10	4	0	0	3	2	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	1	14	30	6	18	8	6	11	6	2	0	3	0	0
OTU_729	4	1	0	1	68	10	0	0	0	0	0	0	0	0	1	4	3	0	26	33	1	34	127	3	14	48	2	16	0	16	7	98	0	103	1	0	69	86	11	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_730	18	46	1	0	0	57	11	201	87	78	0	22	74	34	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	26	19	243	37	0	23	44	37	4	10	1	9	23	21	0	0	0	0	0	0	0	0	0	0	0	6	60	1	37	7	0
OTU_731	0	0	53	0	1	0	0	0	0	0	0	0	0	0	93	75	125	1	21	122	104	11	57	84	25	16	1	0	7	18	0	13	11	0	4	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_732	2	2	2	0	0	0	0	0	0	4	0	0	9	0	0	9	19	0	2	29	0	0	0	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
